fecha,T,HR,Vv,Dv,Gh
2011-10-04 00:00,10.47,98.92,1.05,149.49,0
2011-10-04 01:00,10.56,98.73,1.02,100.27,0
2011-10-04 02:00,10.5,98.13,1.04,116.41,0
2011-10-04 03:00,10.43,97.21,1.03,98.72,0
2011-10-04 04:00,10.54,96.76,0.88,139.61,0
2011-10-04 05:00,10.68,95.46,0.55,93.55,0
2011-10-04 06:00,10.93,94.27,0.77,101.11,24.79
2011-10-04 07:00,11.34,92.89,1.18,127.53,79.12
2011-10-04 08:00,11.16,94.3,1.46,88.19,68.77
2011-10-04 09:00,13.35,82.26,1.31,2.23,362.9
2011-10-04 10:00,15.92,67.42,1.52,38.19,827.23
2011-10-04 11:00,16.08,68.35,2.53,125.5,374.36
2011-10-04 12:00,15.11,67.7,2.25,0,88.47
2011-10-04 13:00,15.01,69.33,1.35,164.34,124.59
2011-10-04 14:00,14.05,73.22,2.74,175.99,109.81
2011-10-04 15:00,14.05,78.04,2.07,153.6,245.02
2011-10-04 16:00,12.63,89.88,1.76,113.45,16.83
2011-10-04 17:00,11.95,93.56,1.3,122.22,0
2011-10-04 18:00,11.87,93.84,1,130.03,0
2011-10-04 19:00,11.79,95.36,1.45,153.54,0
2011-10-04 20:00,11.23,96.75,1.49,136.56,0
2011-10-04 21:00,10.94,97.89,1.37,140.25,0
2011-10-04 22:00,11.03,98.36,1.09,165.06,0
2011-10-04 23:00,11.09,97.32,0.83,142.19,0
2011-10-05 00:00,11.19,94.6,0.56,174.9,0
2011-10-05 01:00,11.19,92.85,0.5,137.82,0
2011-10-05 02:00,11.21,93.92,0.7,0,0
2011-10-05 03:00,10.91,94.54,0.49,328.59,0
2011-10-05 04:00,10.25,95.09,0.71,333.63,0
2011-10-05 05:00,9.66,94,0.97,300.66,0
2011-10-05 06:00,10.57,89.3,0.88,333.67,69.72
2011-10-05 07:00,12.99,80.99,0.81,0,185.27
2011-10-05 08:00,15.24,69.87,1.18,38.53,385.62
2011-10-05 09:00,16.15,63.44,1.72,0,589.59
2011-10-05 10:00,18.1,56.32,2.25,14.64,894.94
2011-10-05 11:00,18.26,57.56,2.59,0,574.73
2011-10-05 12:00,17.01,60.52,2.41,6.71,93.21
2011-10-05 13:00,14.78,72.25,1.76,314.77,34.38
2011-10-05 14:00,13.98,77.52,1.68,221.56,127.72
2011-10-05 15:00,14.6,73.05,1.49,246.48,81.28
2011-10-05 16:00,14.64,79.67,1.12,294.6,7
2011-10-05 17:00,13.99,82.99,1.35,230.54,0.05
2011-10-05 18:00,13.37,89.74,0.98,300.24,0
2011-10-05 19:00,12.68,93.32,1.25,142.41,0
2011-10-05 20:00,12.39,96.38,0.96,107.02,0
2011-10-05 21:00,12.51,94.2,1.21,18.89,0
2011-10-05 22:00,12.12,95.79,1.4,163.83,0
2011-10-05 23:00,11.89,97.57,1.23,142.62,0
2011-10-06 00:00,12.02,97.22,0.89,83.39,0
2011-10-06 01:00,11.93,96.29,1.01,92.24,0
2011-10-06 02:00,11.48,96.96,1.14,166.02,0
2011-10-06 03:00,11.47,97.58,0.68,143.54,0
2011-10-06 04:00,11.36,97.81,1.2,141.32,0
2011-10-06 05:00,11.24,97.82,0.9,150.27,0
2011-10-06 06:00,11.29,97.59,0.81,0,5.85
2011-10-06 07:00,11.42,94.95,1.17,0,79.57
2011-10-06 08:00,12.79,87.77,1.1,53.18,230.39
2011-10-06 09:00,13.8,83.87,1.09,136.51,273.51
2011-10-06 10:00,16.28,68.52,0.96,20.66,724.29
2011-10-06 11:00,17.78,61.02,1.48,16.34,694.5
2011-10-06 12:00,17.65,64.73,2.79,59.05,683.2
2011-10-06 13:00,16.48,66.66,2.79,0,198.06
2011-10-06 14:00,15.14,77.36,2.09,353.72,145.37
2011-10-06 15:00,14.76,74.55,2.75,0,87.34
2011-10-06 16:00,14.14,73.27,2.26,33.22,3.78
2011-10-06 17:00,12.66,88.13,1.87,188.15,0
2011-10-06 18:00,12.17,91.37,2.59,188.77,0
2011-10-06 19:00,12.27,83.44,1.56,247.42,0
2011-10-06 20:00,11.45,87.89,0.98,279.67,0
2011-10-06 21:00,11.63,89.48,0.95,319.15,0
2011-10-06 22:00,12.11,87.35,0.95,205.04,0
2011-10-06 23:00,11.51,90.43,0.6,234.02,0
2011-10-07 00:00,10.87,92.3,0.82,336.94,0
2011-10-07 01:00,11.23,91.41,0.75,243.91,0
2011-10-07 02:00,11.26,90.34,0.88,182.12,0
2011-10-07 03:00,10.87,90.88,1.22,188.54,0
2011-10-07 04:00,10.1,91.04,0.76,239.16,0
2011-10-07 05:00,9.42,93.64,0.73,248.09,0
2011-10-07 06:00,10.16,90.27,0.67,27.46,49.66
2011-10-07 07:00,14.19,74.18,0.88,177.85,297.92
2011-10-07 08:00,16.45,64.1,1.41,72.44,537.74
2011-10-07 09:00,17.2,62.33,1.45,77.21,773.73
2011-10-07 10:00,18.36,57.67,1.82,17.46,930.13
2011-10-07 11:00,19.71,46.87,1.99,18.99,801.33
2011-10-07 12:00,19.58,46.73,1.71,27.72,509.33
2011-10-07 13:00,20,49,2.83,0,595.95
2011-10-07 14:00,19.89,49.44,4.18,0,950.26
2011-10-07 15:00,18.84,51.48,3.21,7.56,306.02
2011-10-07 16:00,15.2,80.25,3.34,170.38,73.57
2011-10-07 17:00,13.8,88.48,2.25,164.4,23.92
2011-10-07 18:00,13.46,89.8,1.62,149.96,0
2011-10-07 19:00,13.09,89.26,1.34,82.96,0
2011-10-07 20:00,12.58,91.96,1.49,108.55,0
2011-10-07 21:00,11.74,98.18,1.2,114.54,0
2011-10-07 22:00,11.83,98.71,1.14,142.21,0
2011-10-07 23:00,12.08,98.17,1.31,114.46,0
2011-10-08 00:00,11.49,98.57,1.09,147.09,0
2011-10-08 01:00,11.87,98.33,1.14,145.05,0
2011-10-08 02:00,11.34,98.28,1.21,137.2,0
2011-10-08 03:00,11.8,96.33,0.69,63.78,0
2011-10-08 04:00,11.67,94.07,1.07,108.79,0
2011-10-08 05:00,11.14,97.46,0.88,157.53,0
2011-10-08 06:00,11.49,95.96,0.89,188.89,33.82
2011-10-08 07:00,13.63,82.83,1.25,169.55,239.05
2011-10-08 08:00,16.66,66.51,1.81,155.74,526.2
2011-10-08 09:00,18.09,57.3,1.68,128.07,754.01
2011-10-08 10:00,18.86,52.84,2.05,35.17,974.27
2011-10-08 11:00,19.68,46.34,2.15,0,909.7
2011-10-08 12:00,20.24,41.18,1.99,0,712.27
2011-10-08 13:00,20.3,46.61,4.17,0,1106.13
2011-10-08 14:00,19.83,48.33,4.48,0,894.31
2011-10-08 15:00,18.06,53.94,4.3,0,311.04
2011-10-08 16:00,16.18,63.25,3.05,99.17,77.13
2011-10-08 17:00,14.28,61.29,3.19,176.37,21.69
2011-10-08 18:00,13.61,74.11,1.66,149.98,0
2011-10-08 19:00,12.26,87.65,2.26,164.56,0
2011-10-08 20:00,11.6,93.35,2.15,156.39,0
2011-10-08 21:00,11.65,91.87,1.48,106.35,0
2011-10-08 22:00,11.74,90.53,1.48,144.27,0
2011-10-08 23:00,11.39,91.82,1.59,173.26,0
2011-10-09 00:00,11.77,88.25,1.54,166.77,0
2011-10-09 01:00,11.44,88.18,1.46,162.15,0
2011-10-09 02:00,11.25,90.77,1.35,153.72,0
2011-10-09 03:00,11.15,90.61,1.09,152.66,0
2011-10-09 04:00,10.79,92.84,1.11,125.37,0
2011-10-09 05:00,10.66,93.66,1.06,130.16,0
2011-10-09 06:00,11.18,92.06,0.86,110.42,17.05
2011-10-09 07:00,13.06,81.84,1.36,156.09,303.33
2011-10-09 08:00,16.46,63.51,1.62,115.25,564.96
2011-10-09 09:00,17.1,60.31,1.96,102.23,782.11
2011-10-09 10:00,18.5,54.12,2.19,82.14,868.4
2011-10-09 11:00,18.64,50.44,2.11,26.16,750.76
2011-10-09 12:00,19.04,47.87,2.37,31.6,798.59
2011-10-09 13:00,18.94,51.72,3.01,11.28,783.44
2011-10-09 14:00,19.09,49.37,3.77,0,929.37
2011-10-09 15:00,18.24,50.01,4.01,2.64,523.61
2011-10-09 16:00,15.85,66.25,2.51,4.92,122.04
2011-10-09 17:00,14.89,68.39,2.17,27.61,26.07
2011-10-09 18:00,13.64,74.66,1.92,0,0
2011-10-09 19:00,13.26,79.1,1.46,53.44,0
2011-10-09 20:00,12.21,89.68,1.58,147.02,0
2011-10-09 21:00,11.8,92.58,1.36,96.08,0
2011-10-09 22:00,11.68,93.67,1.21,123.81,0
2011-10-09 23:00,11.47,93.49,1.44,175.18,0
2011-10-10 00:00,11.32,92.42,1.41,187.85,0
2011-10-10 01:00,11.18,91.6,1.04,84.1,0
2011-10-10 02:00,11.41,90.75,0.83,260.14,0
2011-10-10 03:00,10.78,93.34,1.34,159.69,0
2011-10-10 04:00,11.05,91.83,0.7,143.17,0
2011-10-10 05:00,10.76,87.38,1.03,217.98,0
2011-10-10 06:00,11.6,82.86,1.24,165.74,39.05
2011-10-10 07:00,14.91,68.84,1.18,46.99,276.42
2011-10-10 08:00,15.75,65.4,1.67,14.85,506.16
2011-10-10 09:00,17.11,57.29,2.1,42.12,756.13
2011-10-10 10:00,17.93,51.31,2.62,34.93,979.02
2011-10-10 11:00,19.05,45.11,2.47,18,944.56
2011-10-10 12:00,20.34,43.42,2.52,14.07,1024.93
2011-10-10 13:00,20.13,47.21,3.35,0,807.35
2011-10-10 14:00,19.01,50.61,4.18,0,512.38
2011-10-10 15:00,13.62,69.27,4.46,203.65,17.13
2011-10-10 16:00,12.88,67.85,3.25,229.71,16.33
2011-10-10 17:00,12.83,73.84,2.63,0,24.43
2011-10-10 18:00,12.61,79.76,1.4,43.04,0
2011-10-10 19:00,11.44,90.92,2.1,133.12,0
2011-10-10 20:00,11.36,92.57,1.93,171.22,0
2011-10-10 21:00,11.42,90.3,0.83,138.22,0
2011-10-10 22:00,11.57,88.64,0.92,156.56,0
2011-10-10 23:00,11.06,92.97,1.16,170.64,0
2011-10-11 00:00,11.03,91.74,1.03,131.57,0
2011-10-11 01:00,11.16,90.51,1.26,154.25,0
2011-10-11 02:00,10.87,92.24,0.99,159.15,0
2011-10-11 03:00,11.06,90.78,1.06,133.76,0
2011-10-11 04:00,10.8,91.85,1.45,172.44,0
2011-10-11 05:00,10.96,89.6,1.01,168.4,0
2011-10-11 06:00,11.3,87.2,0.87,172.5,18.45
2011-10-11 07:00,12.75,80.42,1.57,170.41,205.4
2011-10-11 08:00,16.06,62.04,1.42,126.11,527.46
2011-10-11 09:00,17.01,59.54,1.61,111.32,745.43
2011-10-11 10:00,17.77,58.22,2.02,64.55,952.75
2011-10-11 11:00,19.47,44.91,2.45,0,896.72
2011-10-11 12:00,18.81,50.99,2.91,0,592.19
2011-10-11 13:00,19.82,46.43,3.27,0,1009.19
2011-10-11 14:00,18.3,54.13,3.38,9.72,344.23
2011-10-11 15:00,12.52,85.48,2.37,137,7.14
2011-10-11 16:00,11.08,96.86,1.72,142.43,0.51
2011-10-11 17:00,11.23,97.22,2.34,161.41,4.11
2011-10-11 18:00,11.12,92.12,2.67,169.95,0
2011-10-11 19:00,11.24,85.81,1.47,165.78,0
2011-10-11 20:00,11.39,88.17,0.92,140.84,0
2011-10-11 21:00,11.1,90.82,1.03,352.99,0
2011-10-11 22:00,10.99,86.52,1.18,0,0
2011-10-11 23:00,10.57,92.34,1.16,105.02,0
2011-10-12 00:00,10.33,88.69,1.09,0,0
2011-10-12 01:00,9.84,88.93,1.18,350.79,0
2011-10-12 02:00,9.68,91.06,0.99,212.57,0
2011-10-12 03:00,9.8,85.7,0.92,223.83,0
2011-10-12 04:00,9.98,84.17,0.62,224.8,0
2011-10-12 05:00,9.85,86.21,0.92,327.95,0
2011-10-12 06:00,10.34,75.29,1.68,0,19.24
2011-10-12 07:00,11.14,70.7,2.79,2.47,116.89
2011-10-12 08:00,12.87,57.85,2.65,0,281.12
2011-10-12 09:00,14.88,44.86,2.49,0,410.11
2011-10-12 10:00,16.91,40.7,1.97,14.89,476.66
2011-10-12 11:00,15.74,60.06,1.77,0,474.45
2011-10-12 12:00,16.28,62.16,2.1,22.81,630.59
2011-10-12 13:00,15.51,64.5,1.93,32.68,303.75
2011-10-12 14:00,14.09,73.45,2.32,118.97,65.29
2011-10-12 15:00,13.65,72.43,2.22,146.92,111.25
2011-10-12 16:00,14.25,68.15,1.09,157.5,108.65
2011-10-12 17:00,13.55,74.86,1.51,90.82,35.83
2011-10-12 18:00,12.75,77.52,1.32,103.13,0
2011-10-12 19:00,12.58,79.16,1.26,59.33,0
2011-10-12 20:00,12.5,81.07,1.36,91.01,0
2011-10-12 21:00,11.48,89.01,1.44,178.17,0
2011-10-12 22:00,11.36,87.33,1.6,165.84,0
2011-10-12 23:00,11.3,84.11,0.83,116.37,0
2011-10-13 00:00,11.23,84.97,0.55,279.28,0
2011-10-13 01:00,10.52,87.4,0.84,231.09,0
2011-10-13 02:00,10.46,89.2,1.27,176.62,0
2011-10-13 03:00,10.39,90.63,1.19,158.94,0
2011-10-13 04:00,10.16,92.4,1.31,157.65,0
2011-10-13 05:00,10.08,91.04,1.25,167.84,0
2011-10-13 06:00,10.22,89.1,0.94,200.82,8.05
2011-10-13 07:00,11.42,82.06,0.93,213.21,107.26
2011-10-13 08:00,14.18,64.22,1.24,187.15,469.11
2011-10-13 09:00,16.08,56.25,1.59,71.71,742.52
2011-10-13 10:00,16.89,52.86,2.04,0,838.95
2011-10-13 11:00,17.66,50.95,1.89,11.46,689.25
2011-10-13 12:00,18.65,47.38,2.38,0,785.74
2011-10-13 13:00,18.7,45.99,3.05,0,607.42
2011-10-13 14:00,17.92,49.56,4.3,0,573.45
2011-10-13 15:00,17.1,46.83,3.72,0,148.77
2011-10-13 16:00,18.05,35.42,3.01,75.39,380.23
2011-10-13 17:00,16.69,43.7,1.66,175.11,32.98
2011-10-13 18:00,13.17,75.1,2.79,159.97,0
2011-10-13 19:00,11.65,88.77,1.25,151.5,0
2011-10-13 20:00,11.31,90.85,1.12,92.33,0
2011-10-13 21:00,11.33,88.82,1.32,170.52,0
2011-10-13 22:00,11.62,85.2,1.05,142.24,0
2011-10-13 23:00,11.37,84.78,1.57,131.31,0
2011-10-14 00:00,10.91,90.65,0.89,123.04,0
2011-10-14 01:00,10.95,89.25,1.05,163.51,0
2011-10-14 02:00,10.78,89.83,1.09,72.82,0
2011-10-14 03:00,10.68,90.64,0.99,55.15,0
2011-10-14 04:00,10.38,93.28,1.42,131.58,0
2011-10-14 05:00,10.08,96.03,1.53,160.27,0
2011-10-14 06:00,9.94,96.58,1.52,144.01,4.31
2011-10-14 07:00,10.35,96.41,1.26,137.99,52.83
2011-10-14 08:00,11.09,91.07,1.47,129.95,103.65
2011-10-14 09:00,12.21,84.11,1.3,102.53,287.12
2011-10-14 10:00,14.79,69,1.92,152.63,513.43
2011-10-14 11:00,14.3,68.39,1.66,145.6,235.72
2011-10-14 12:00,16.3128420619,58.0568641883,1.934,175.478,530.1177888099
2011-10-14 13:00,17.78,54.33,2.04,57.12,762.31
2011-10-14 14:00,17.32,50.83,2.08,0,377.03
2011-10-14 15:00,18.5,43.27,1.52,4.35,392.84
2011-10-14 16:00,18.46,46.44,2.55,124.426,326.83
2011-10-14 17:00,15.14,66.37,3.06,158.83,42.17
2011-10-14 18:00,11.98,90.04,1.92,152.38,0
2011-10-14 19:00,11.39,93.24,2.14,159.64,0
2011-10-14 20:00,11.12,94.43,1.52,112.36,0
2011-10-14 21:00,10.46,97.14,1.43,111.42,0
2011-10-14 22:00,11.02,96.69,0.94,116.7,0
2011-10-14 23:00,10.78,94.82,1.29,126.47,0
2011-10-15 00:00,10.38,96.71,1.02,138.88,0
2011-10-15 01:00,10.88,94.11,0.92,146.42,0
2011-10-15 02:00,10.83,92.91,1.01,111.19,0
2011-10-15 03:00,10.68,92.66,1.04,137.51,0
2011-10-15 04:00,10.65,92.44,1.26,172.32,0
2011-10-15 05:00,10.55,93,1.15,117.79,0
2011-10-15 06:00,10.82,91.53,0.85,171.49,12
2011-10-15 07:00,11.62,87.58,1.82,174.27,169.38
2011-10-15 08:00,14.56,70,1.62,142.64,503.91
2011-10-15 09:00,15.53,64.43,1.58,137.87,384.2
2011-10-15 10:00,15.13,66.75,1.65,0,431.68
2011-10-15 11:00,17.54,53.83,2.72,0,954.06
2011-10-15 12:00,18.47,49.56,3.56,0,1152.67
2011-10-15 13:00,18.51,47.44,3.3,0,834.65
2011-10-15 14:00,17.16,57.15,4.41,0,609.17
2011-10-15 15:00,16.22,60.23,2.29,28.87,237.82
2011-10-15 16:00,15.47,63.07,1.98,20.47,58.45
2011-10-15 17:00,13.32,76.01,2.28,163.1,2.17
2011-10-15 18:00,11.91,83.86,1.82,159.36,0
2011-10-15 19:00,11.29,86.02,1.46,117.67,0
2011-10-15 20:00,11.26,84.98,1.56,167.96,0
2011-10-15 21:00,11.08,84.79,1.6,157.58,0
2011-10-15 22:00,10.77,85,1.2,121.21,0
2011-10-15 23:00,10.91,85.99,1.3,113.46,0
2011-10-16 00:00,10.8,82.53,1.09,139.1,0
2011-10-16 01:00,10.82,81.33,0.87,101.67,0
2011-10-16 02:00,10.42,82.99,1.52,134.08,0
2011-10-16 03:00,9.94,85.74,1.38,156.95,0
2011-10-16 04:00,10.1,84.46,0.83,112.53,0
2011-10-16 05:00,10.3,83.68,0.93,137.96,0
2011-10-16 06:00,10.21,83.89,1.25,150.07,19.95
2011-10-16 07:00,10.36,82.36,1.34,162.81,58.87
2011-10-16 08:00,11.65,77.36,1.1,166.45,172.28
2011-10-16 09:00,13.72,68.69,1.21,72.58,371.88
2011-10-16 10:00,14.69,64.66,1.26,87.12,290.56
2011-10-16 11:00,16.28,57.98,1.9,4.21,906.01
2011-10-16 12:00,17.03,53.87,2.72,14.65,801.35
2011-10-16 13:00,17.82,47.58,2.59,0,651.31
2011-10-16 14:00,17.03,49.87,2.32,92.14,289.68
2011-10-16 15:00,17.03,44.82,2.87,7.51,337.65
2011-10-16 16:00,14.93,62.12,2.86,0,122.65
2011-10-16 17:00,13.54,68.47,1.72,92.5,45.05
2011-10-16 18:00,11.72,80.67,2.09,172.98,0
2011-10-16 19:00,10.83,85.76,1.4,154.21,0
2011-10-16 20:00,10.68,85.96,1.41,148.87,0
2011-10-16 21:00,9.79,90.4,1.42,122.05,0
2011-10-16 22:00,9.94,88.22,1.33,168.43,0
2011-10-16 23:00,10.02,84.19,1.31,149.07,0
2011-10-17 00:00,10.13,82.31,1.07,182.39,0
2011-10-17 01:00,9.64,82.53,1.61,152.82,0
2011-10-17 02:00,9.53,82.86,0.84,118.02,0
2011-10-17 03:00,9.89,82.89,0.7,319.42,0
2011-10-17 04:00,9.56,82.31,0.84,277.5,0
2011-10-17 05:00,9.72,81.87,0.81,69.55,0
2011-10-17 06:00,9.82,78.68,0.92,7.44,33.71
2011-10-17 07:00,11.3,73.44,0.76,339.27,161.73
2011-10-17 08:00,14.02,61.99,1.05,92.15,436.23
2011-10-17 09:00,15.28,56.12,1.84,130.07,709.61
2011-10-17 10:00,16.47,49.93,1.83,138.56,566.68
2011-10-17 11:00,17.33,47,2.12,32.25,727.87
2011-10-17 12:00,17.71,44.87,2.91,0,806.84
2011-10-17 13:00,17.5,42.7,2.34,18.73,370.64
2011-10-17 14:00,17.47,45.71,2.76,177.22,337.38
2011-10-17 15:00,16.64,48.46,2.53,191.47,226.03
2011-10-17 16:00,14.42,60.43,4.11,167.47,124.68
2011-10-17 17:00,11.88,73.83,2.24,127.8,23.6
2011-10-17 18:00,10.85,75.18,1.63,105.21,0
2011-10-17 19:00,10.06,71.54,1.41,129.94,0
2011-10-17 20:00,10.09,67.29,1.27,169.86,0
2011-10-17 21:00,10.13,71.35,1.25,166.98,0
2011-10-17 22:00,9.76,72.43,0.79,325.66,0
2011-10-17 23:00,9.68,70.47,0.88,189.9,0
2011-10-18 00:00,9.23,73.46,0.83,313.76,0
2011-10-18 01:00,8.75,76.56,0.75,321.37,0
2011-10-18 02:00,8.75,75.23,0.76,265.07,0
2011-10-18 03:00,8.81,73.09,0.69,277.63,0
2011-10-18 04:00,8.19,74.66,0.76,265.97,0
2011-10-18 05:00,8.07,72.99,0.7,265.16,0
2011-10-18 06:00,8.32,68.76,0.68,307.6,41.36
2011-10-18 07:00,10.98,61,0.62,68.67,166.92
2011-10-18 08:00,12.57,55.86,1.06,157.87,252.82
2011-10-18 09:00,14.06,45.42,1.17,69.28,352.12
2011-10-18 10:00,14.93,45.7,1.82,121.15,592.74
2011-10-18 11:00,16.38,42.83,1.85,54.76,649
2011-10-18 12:00,16.86,41.64,1.98,20.46,487.24
2011-10-18 13:00,16.51,43.65,2.1,36.04,475.67
2011-10-18 14:00,17.05,43.65,1.77,48.88,431.78
2011-10-18 15:00,17.16,38.18,1.59,21.42,357.16
2011-10-18 16:00,15.43,50.84,2.16,91.52,214.83
2011-10-18 17:00,13.64,60.48,1.7,30.22,44.91
2011-10-18 18:00,11.4,67.03,1.64,125.04,0
2011-10-18 19:00,10.73,70.34,1.27,155.14,0
2011-10-18 20:00,10.27,72.68,1.55,156.13,0
2011-10-18 21:00,9.79,74.72,1.41,169.63,0
2011-10-18 22:00,9.9,72.09,1.41,171.45,0
2011-10-18 23:00,9.56,73.83,0.85,186.28,0
2011-10-19 00:00,9.27,75.32,0.62,319.31,0
2011-10-19 01:00,8.78,74.77,0.84,306.26,0
2011-10-19 02:00,8.31,74.12,0.91,302.84,0
2011-10-19 03:00,7.9,75.63,0.85,306.21,0
2011-10-19 04:00,7.98,74.55,0.78,297.98,0
2011-10-19 05:00,7.6,75.84,0.98,300.68,0
2011-10-19 06:00,8.47,71.57,0.86,261.63,66.84
2011-10-19 07:00,12.68,58.51,1.16,352.35,318.77
2011-10-19 08:00,14.18,52.97,1.61,163.17,578.43
2011-10-19 09:00,15.34,47.88,1.7,43.71,792.12
2011-10-19 10:00,16.51,38.33,2.08,26.53,951.74
2011-10-19 11:00,17.8,34.78,2.24,68.97,1013.68
2011-10-19 12:00,19.03,25.6,2.7,0,1086.81
2011-10-19 13:00,18.52,36.59,4.27,0,944.36
2011-10-19 14:00,16.82,45.32,3.72,357.33,293.47
2011-10-19 15:00,17.2,42.93,2.92,10.85,413
2011-10-19 16:00,16.4,49.92,2.22,19.42,284.71
2011-10-19 17:00,14.34,53.64,3.28,166.71,41.38
2011-10-19 18:00,11.79,69.13,3.38,167.54,0
2011-10-19 19:00,10.34,79.77,2.29,165.22,0
2011-10-19 20:00,9.73,85,1.66,172.46,0
2011-10-19 21:00,9.79,83.91,1.62,170.4,0
2011-10-19 22:00,9.53,84.5,1.6,169.08,0
2011-10-19 23:00,8.93,83.17,0.83,215.18,0
2011-10-20 00:00,8.49,82.58,0.72,298.67,0
2011-10-20 01:00,8.85,86.14,0.77,164.3,0
2011-10-20 02:00,8.43,84.8,0.73,294.8,0
2011-10-20 03:00,8.45,85.8,0.86,212.27,0
2011-10-20 04:00,8.3,84.36,0.77,309.35,0
2011-10-20 05:00,8.1,83.92,0.78,307.22,0
2011-10-20 06:00,8.87,80.2,0.96,182.01,43.66
2011-10-20 07:00,11.05,68.41,0.94,168.15,188.98
2011-10-20 08:00,13.26,60.42,1.29,176.57,396.32
2011-10-20 09:00,14.55,56.79,1.7,83.22,647.35
2011-10-20 10:00,15.73,53.27,1.81,55.86,642.55
2011-10-20 11:00,15.94,51.08,2.04,188.41,344.56
2011-10-20 12:00,17.25,42.96,2.19,49.29,562.83
2011-10-20 13:00,17.48,37.98,3.92,0,633.49
2011-10-20 14:00,16.83,45.29,3.25,0,379.65
2011-10-20 15:00,16.69,48.26,2.49,177.98,259.14
2011-10-20 16:00,15.35,52.77,3.03,173.69,133.13
2011-10-20 17:00,13.19,67.94,3.75,164.88,35.68
2011-10-20 18:00,11.12,81.57,2.17,123.64,0
2011-10-20 19:00,10.33,88.14,1.67,126.8,0
2011-10-20 20:00,10.32,89.41,1.32,155.82,0
2011-10-20 21:00,10.11,89.77,1.39,111.27,0
2011-10-20 22:00,9.97,90.19,1.09,104.6,0
2011-10-20 23:00,9.99,88.51,1.54,142.64,0
2011-10-21 00:00,9.67,91.11,1.36,153.53,0
2011-10-21 01:00,9.5,91.89,1.36,140.63,0
2011-10-21 02:00,9.63,89.42,1,151.99,0
2011-10-21 03:00,9.74,86.99,0.93,133.59,0
2011-10-21 04:00,9.64,86.92,1.25,154.06,0
2011-10-21 05:00,9,92.63,1.63,156.7,0
2011-10-21 06:00,9.18,93.25,1.14,180.56,7.29
2011-10-21 07:00,9.42,90.67,1.05,181.64,30.7
2011-10-21 08:00,9.75,90.25,1.27,193.34,117.5
2011-10-21 09:00,11.72,76.71,1.69,163.75,421.58
2011-10-21 10:00,13.59,67.01,1.59,101.76,509.78
2011-10-21 11:00,13.76,68.64,1.57,13.49,230.64
2011-10-21 12:00,12.65,77.75,1.82,0,151.68
2011-10-21 13:00,14.04,65.58,2.67,0,421.21
2011-10-21 14:00,15.73,55.86,2.21,0,555.06
2011-10-21 15:00,16.52,53.56,1.99,145.77,432.48
2011-10-21 16:00,15.21,59.02,1.93,93.97,182.84
2011-10-21 17:00,13.2,70.73,2.16,116.14,48.56
2011-10-21 18:00,10.74,88.43,1.78,154.89,0
2011-10-21 19:00,10.01,92.27,1.6,107.09,0
2011-10-21 20:00,9.77,92.41,1.81,129.84,0
2011-10-21 21:00,9.72,91.51,1.28,157.53,0
2011-10-21 22:00,9.58,90.51,1.22,136.88,0
2011-10-21 23:00,9.42,91.66,0.98,141.86,0
2011-10-22 00:00,9.36,88.91,1.16,163.8,0
2011-10-22 01:00,9.16,89.59,1.23,159.91,0
2011-10-22 02:00,8.95,91.34,1.08,178.32,0
2011-10-22 03:00,9.16,87.16,0.72,215.05,0
2011-10-22 04:00,8.45,91.05,0.98,206.53,0
2011-10-22 05:00,8.29,95.24,0.91,105.3,0
2011-10-22 06:00,8.72,82.12,0.79,317.94,23.12
2011-10-22 07:00,10.66,74.06,1.11,203.95,245.47
2011-10-22 08:00,13.35,62.43,1.33,151.7,492.58
2011-10-22 09:00,15.3,47.36,1.54,74.38,800.06
2011-10-22 10:00,16.74,42.1,1.57,24.51,930.82
2011-10-22 11:00,17.93,39.02,1.94,11.88,973.66
2011-10-22 12:00,18.59,38.51,2.43,0,966.2
2011-10-22 13:00,19.37,37.29,2.37,8.79,798.01
2011-10-22 14:00,18.18,44.71,3.48,0,638.65
2011-10-22 15:00,17.4,42.34,3.3,0,240.27
2011-10-22 16:00,16.86,42.09,2.53,0,170.4
2011-10-22 17:00,15.14,50.39,2.63,169.58,32.87
2011-10-22 18:00,12.12,71.73,2.33,167.7,0
2011-10-22 19:00,11.06,81.44,1.58,169.5,0
2011-10-22 20:00,10.69,82.47,0.88,219.53,0
2011-10-22 21:00,10.76,81.74,1.03,184.38,0
2011-10-22 22:00,10.99,82.68,1.4,161.8,0
2011-10-22 23:00,11.25,79.92,1.31,166.76,0
2011-10-23 00:00,10.53,81.93,0.88,357.83,0
2011-10-23 01:00,10.14,89.3,0.86,78.44,0
2011-10-23 02:00,10.03,88.18,0.79,215.14,0
2011-10-23 03:00,9.67,86.55,0.89,235.93,0
2011-10-23 04:00,9.13,84.72,0.83,338.77,0
2011-10-23 05:00,9.71,85.44,0.76,16.87,0
2011-10-23 06:00,10.53,81.59,0.87,306.76,34.31
2011-10-23 07:00,11.64,75.96,1.14,184.02,178.29
2011-10-23 08:00,13.6,66.76,2.13,156.41,478.46
2011-10-23 09:00,15.39,60.57,1.71,83.06,450.58
2011-10-23 10:00,15.1,65.09,1.91,130.1,482.36
2011-10-23 11:00,16.33,58.85,2.01,16.12,566.1
2011-10-23 12:00,17.55,52.78,1.8,11.89,602.84
2011-10-23 13:00,17.84,50.47,2.61,0,611.79
